run_id,paired_group,campaign,data_origin,kem_level,variant,model,target_prr,mean_bad_burst,forced_loss,seed,forced_loss_validation,forced_loss_application,precondition_not_reached,targeted_test_reached,raw_log_path,raw_log_sha256,log_size_bytes,log_line_count,parse_status,run_success,result_class
B-kem512-fixed-prr0p50-loss1-rep07-seed200007-v4,B-kem512-fixed-prr0p50-loss1-rep07-seed200007,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200007,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep07-seed200007-v4/cooja.log,adb706f4d4b1137096a3d5a18d2a63c330ef18e407a98aea75d08469451acf70,17852,181,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep08-seed200008-v3,B-kem512-fixed-prr0p50-loss1-rep08-seed200008,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200008,valid,applied_after_channel,0,1,runs/B-kem512-fixed-prr0p50-loss1-rep08-seed200008-v3/cooja.log,f2aa91099f2cdabf5ee7ef9c6be8697311ff3398e7ee50ecd2afe240fea1dbc5,18615,179,success,1,SUCCESS
B-kem512-fixed-prr0p50-loss1-rep08-seed200008-v4,B-kem512-fixed-prr0p50-loss1-rep08-seed200008,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200008,valid,applied_after_channel,0,1,runs/B-kem512-fixed-prr0p50-loss1-rep08-seed200008-v4/cooja.log,981c44c871b48fe2f02f9f1a30648a24c650ba568e166729f3269b9f603ab4ca,21857,222,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep09-seed200009-v3,B-kem512-fixed-prr0p50-loss1-rep09-seed200009,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200009,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep09-seed200009-v3/cooja.log,e4e152d3643aab93b748680e9bd3e42af16ff00096a41ba91d1ce882b4103d5d,18182,185,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep09-seed200009-v4,B-kem512-fixed-prr0p50-loss1-rep09-seed200009,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200009,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep09-seed200009-v4/cooja.log,933062ce946d6e4844de286914c82c0b6cc97572bd617a55d77bb7cac20f388a,18198,185,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep10-seed200010-v3,B-kem512-fixed-prr0p50-loss1-rep10-seed200010,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200010,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep10-seed200010-v3/cooja.log,32d0d622eb0c5502f2ddab6e7f589044e3eb91eadd9f9f1b212e3b98b2672d26,19136,196,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep10-seed200010-v4,B-kem512-fixed-prr0p50-loss1-rep10-seed200010,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200010,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep10-seed200010-v4/cooja.log,d8734f1130eaaa56bcece74fce871b4c0cb2b11ec1547ad9dec7516c589cbc27,19152,196,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep11-seed200011-v3,B-kem512-fixed-prr0p50-loss1-rep11-seed200011,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200011,valid,applied_after_channel,0,1,runs/B-kem512-fixed-prr0p50-loss1-rep11-seed200011-v3/cooja.log,61e9ff4f59e64f8bc1d74207d4be852b07d584eb47d3349011847107b3555786,19853,193,success,1,SUCCESS
B-kem512-fixed-prr0p50-loss1-rep11-seed200011-v4,B-kem512-fixed-prr0p50-loss1-rep11-seed200011,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200011,valid,applied_after_channel,0,1,runs/B-kem512-fixed-prr0p50-loss1-rep11-seed200011-v4/cooja.log,7572def615611cf311fc02a45f70978a9faf813077cfc05e7406b6e88f4e3b85,24079,239,success,1,SUCCESS
B-kem512-fixed-prr0p50-loss1-rep12-seed200012-v3,B-kem512-fixed-prr0p50-loss1-rep12-seed200012,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200012,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep12-seed200012-v3/cooja.log,1c56ba89e46bea19f2a3b7162d91a05a68e4edc686d2cb684d2c46937f84c110,17495,177,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep12-seed200012-v4,B-kem512-fixed-prr0p50-loss1-rep12-seed200012,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200012,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep12-seed200012-v4/cooja.log,4cf447fa279f075d29e8b23e480cf636baa15646edd322e292e6ab5fdb240585,17511,177,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep13-seed200013-v3,B-kem512-fixed-prr0p50-loss1-rep13-seed200013,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200013,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep13-seed200013-v3/cooja.log,4579fc4e3e8594045c2f4b8160b1bbccc4cf88187dec26c4fac44c1de46a7886,17634,179,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep13-seed200013-v4,B-kem512-fixed-prr0p50-loss1-rep13-seed200013,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,4,fixed,0.5,,first_fragment,200013,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep13-seed200013-v4/cooja.log,86ae1cb57aa3a75981d636269212acebe6ba133f93bfc3d42c952d0b9f6c103a,17650,179,success,0,FAILED_PROTOCOL
B-kem512-fixed-prr0p50-loss1-rep14-seed200014-v3,B-kem512-fixed-prr0p50-loss1-rep14-seed200014,B_V1_V2_FIRST_LOSS,COOJA_SIMULATION,512,3,fixed,0.5,,first_fragment,200014,not_reached,precondition_not_reached,1,0,runs/B-kem512-fixed-prr0p50-loss1-rep14-seed200014-v3/cooja.log,5ad49949bfb76400b672c1098d271dd3d8e8352aa131124e350b06e262d44332,17431,176,success,0,FAILED_PROTOCOL
