run_id,paired_group,campaign,data_origin,kem_level,variant,model,target_prr,mean_bad_burst,forced_loss,seed,forced_loss_validation,forced_loss_application,precondition_not_reached,targeted_test_reached,raw_log_path,raw_log_sha256,log_size_bytes,log_line_count,parse_status,run_success,result_class
A-kem512-fixed-prr0p50-rep21-seed200021-v2,A-kem512-fixed-prr0p50-rep21-seed200021,A_B1_VS_B2,COOJA_SIMULATION,512,2,fixed,0.5,,none,200021,valid,none,,,runs/A-kem512-fixed-prr0p50-rep21-seed200021-v2/cooja.log,8a12ba29574d58ddb764ee9e1d761bfedfbae5781e5c0e7f39b18a1cb95ae223,10429,104,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p50-rep22-seed200022-v1,A-kem512-fixed-prr0p50-rep22-seed200022,A_B1_VS_B2,COOJA_SIMULATION,512,1,fixed,0.5,,none,200022,valid,none,,,runs/A-kem512-fixed-prr0p50-rep22-seed200022-v1/cooja.log,5d7cf427687432fdb3d9e2b92cf602056468f9f639dcc316a57124f2991ac936,11924,121,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p50-rep22-seed200022-v2,A-kem512-fixed-prr0p50-rep22-seed200022,A_B1_VS_B2,COOJA_SIMULATION,512,2,fixed,0.5,,none,200022,valid,none,,,runs/A-kem512-fixed-prr0p50-rep22-seed200022-v2/cooja.log,d2e8c22a5a2d2a79a72f5b62fcfb2b19850b46d140a41262ba23094637f7926c,12158,123,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p50-rep23-seed200023-v1,A-kem512-fixed-prr0p50-rep23-seed200023,A_B1_VS_B2,COOJA_SIMULATION,512,1,fixed,0.5,,none,200023,valid,none,,,runs/A-kem512-fixed-prr0p50-rep23-seed200023-v1/cooja.log,bef8a3a3257ab645d07df276196487afaa42804919c26282170a2fd05b9f788c,11151,110,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p50-rep23-seed200023-v2,A-kem512-fixed-prr0p50-rep23-seed200023,A_B1_VS_B2,COOJA_SIMULATION,512,2,fixed,0.5,,none,200023,valid,none,,,runs/A-kem512-fixed-prr0p50-rep23-seed200023-v2/cooja.log,1bd7438ae9d4620869639204933ecbf24b5c5a9896bea1988db641cef04149d8,17045,175,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p50-rep24-seed200024-v1,A-kem512-fixed-prr0p50-rep24-seed200024,A_B1_VS_B2,COOJA_SIMULATION,512,1,fixed,0.5,,none,200024,valid,none,,,runs/A-kem512-fixed-prr0p50-rep24-seed200024-v1/cooja.log,7432173edd9eb6ad83e46090f8a2282da8add653f384492fa7e3af1edde47343,12464,127,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p50-rep24-seed200024-v2,A-kem512-fixed-prr0p50-rep24-seed200024,A_B1_VS_B2,COOJA_SIMULATION,512,2,fixed,0.5,,none,200024,valid,none,,,runs/A-kem512-fixed-prr0p50-rep24-seed200024-v2/cooja.log,cc6ce9311d6a09be0b7af29dbea51588ab90a1e06066e9d77fed01607476d647,12698,129,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p50-rep25-seed200025-v1,A-kem512-fixed-prr0p50-rep25-seed200025,A_B1_VS_B2,COOJA_SIMULATION,512,1,fixed,0.5,,none,200025,valid,none,,,runs/A-kem512-fixed-prr0p50-rep25-seed200025-v1/cooja.log,28cadd7221e32d3a2ea058a7e3f0286e0387128ceea7a48631327a8cd1e58f54,11746,117,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p50-rep25-seed200025-v2,A-kem512-fixed-prr0p50-rep25-seed200025,A_B1_VS_B2,COOJA_SIMULATION,512,2,fixed,0.5,,none,200025,valid,none,,,runs/A-kem512-fixed-prr0p50-rep25-seed200025-v2/cooja.log,d65f41733fb7eacd135545bfadead7cc7e3bebeaa64a21fcccaf1308b326c4f7,16100,161,success,1,SUCCESS
A-kem512-fixed-prr0p50-rep26-seed200026-v1,A-kem512-fixed-prr0p50-rep26-seed200026,A_B1_VS_B2,COOJA_SIMULATION,512,1,fixed,0.5,,none,200026,valid,none,,,runs/A-kem512-fixed-prr0p50-rep26-seed200026-v1/cooja.log,0881ee39fb935b59f99e8af6bf188ee3c145b6b6885c92bdb97c07549f7be0e5,12636,129,success,0,FAILED_PROTOCOL
A-kem512-fixed-prr0p50-rep26-seed200026-v2,A-kem512-fixed-prr0p50-rep26-seed200026,A_B1_VS_B2,COOJA_SIMULATION,512,2,fixed,0.5,,none,200026,valid,none,,,runs/A-kem512-fixed-prr0p50-rep26-seed200026-v2/cooja.log,6e0232162b27a1a832c93f54b1dbf5ff563cc93baa3861b5abb582a5f9127985,12870,131,success,0,FAILED_PROTOCOL
